PAIS,PRODUTO,DADO_TIPO,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Provisional
Netherlands,Electricity,Total energy supply (PJ),-3.89520194,-5.255999863,-4.842000706,-5.324399615,-0.93240036,-1.162799964,2.67840063,1.24200166,0.5075992584,-1.10519797,-0.4319982108,10.31040112,16.718399,12.54240095,18.45360152,7.837199744,13.04279891,21.0491998,17.71919911,33.14880059,32.96160039,31.24080047,37.0907984,38.01959811,41.01480134,38.12039951,45.47520034,42.530402,66.38399999,68.09399797,62.21879969,58.975202,61.17119953,58.38119975,65.85480103,77.25240107,63.3924016,57.06360123,17.60759996,9.990002063,32.72039884,61.59549822,65.65319824,53.01720138,31.49327289,17.69173789,12.62236883,28.69173009,3.078847116,-9.57437424,0.9106373736
Netherlands,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.921040414,8.559288767,8.27908299,8.045840549,9.032401354,12.58553336,12.41267714
Netherlands,Total,Total energy supply (PJ),2130.061869,2445.075056,2596.050938,2553.037467,2471.467776,2735.612096,2645.946742,2721.997088,2861.947987,2695.189342,2547.054702,2268.525144,2367.897423,2505.208808,2539.218905,2634.426155,2694.404392,2670.690357,2688.481188,2809.878149,2915.375252,2892.094111,2955.516795,2967.510102,3062.914244,3218.501644,3129.915475,3153.012254,3101.693027,3130.729577,3213.482085,3248.487288,3369.069477,3398.666196,3343.791617,3312.929233,3300.651822,3274.092991,3229.218584,3463.567667,3223.2935,3226.352819,3158.060736,2976.478365,3041.112321,3101.508565,3121.13295,3062.052932,2995.29984,2902.833215,2968.71976
New Zealand,"Coal, peat and oil shale",Total energy supply (PJ),41.96274728,42.86674858,47.18788624,46.7281128,43.90970558,45.14071689,42.33704302,46.75538143,40.13622648,42.69192037,42.49940293,42.34389262,45.62083818,44.74562951,41.93518977,36.39535417,43.14481909,50.4129406,43.64929499,49.60299158,44.37065133,39.43414198,57.06259221,50.82259386,47.59348668,38.40578436,48.89199339,47.08079627,51.93933065,46.30995197,58.58085149,47.61391827,77.14989983,89.69802832,91.8570271,81.75052314,70.0859225,81.87881088,61.30777295,54.04947785,57.62191938,68.89546453,61.62138939,53.38012995,56.78156582,47.84282318,48.44302608,52.36640519,62.90167933,66.00275417,87.79431548
New Zealand,"Crude, NGL and feedstocks",Total energy supply (PJ),134.5489224,150.5576881,146.5092325,162.5937918,137.1861709,160.8052746,149.625631,136.8407432,141.7439633,133.7082213,126.5186232,106.436771,114.2030422,117.3445322,85.70552515,107.7966227,149.0597892,164.3663364,190.4166228,183.1085969,181.3622198,179.3693323,195.0812706,218.9922948,213.6901061,219.2700931,239.5337446,247.3319652,220.6361288,227.3609878,222.961423,234.8946404,229.0875949,222.316748,218.3174998,220.3574428,210.1084788,221.9932883,219.3943532,229.3738589,237.0517509,253.2026543,240.4149488,233.1936357,249.2236745,238.3983221,236.4783101,238.0951517,234.9993355,165.10964,166.0175727
New Zealand,Oil products,Total energy supply (PJ),12.50690107,18.08940016,28.2386011,27.96799985,37.13149828,24.32370027,34.61060088,36.47780064,24.87019909,34.1155997,31.11200194,50.23009886,38.21559897,38.51400057,79.86599841,31.37059965,-10.70620026,-29.29939806,-39.02489903,-36.12700122,-32.65840071,-17.03670047,-28.58659955,-18.66889933,1.802798399,10.02200178,1.511598085,-5.66579966,16.05109845,11.61309882,9.986899644,6.120100955,27.91820205,38.15769971,37.94189948,38.86400031,51.82529897,40.37780065,42.63889874,29.51519829,18.2553984,17.98980037,26.45939951,43.14880074,34.60970072,38.15200147,41.22849979,29.2368682,47.90131696,92.19318109,123.9960636
New Zealand,Natural gas,Total energy supply (PJ),4.401000875,10.0421989,11.83229873,13.08599831,14.39549956,33.76619868,57.26970064,53.712901,35.94240103,33.12720089,40.54950132,71.90370127,77.86260205,99.25830142,127.1375997,152.5787988,146.9060993,159.0534003,163.3788001,162.1269008,176.2227009,187.0344001,181.881898,169.647298,160.2296985,182.9889004,195.9551981,174.0968992,201.3110992,211.7969985,222.7626003,211.7637008,161.5032016,145.1214004,135.1656003,138.6315003,152.568001,142.571702,146.8467011,156.1041011,142.7921998,160.7508002,166.6179012,183.9572989,171.2007013,176.2425003,177.781501,161.1729008,167.5505862,162.4665131,138.0876978
New Zealand,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,Renewables and waste,Total energy supply (PJ),92.43720035,96.64200359,96.28559806,114.5511997,125.2378015,117.3812002,115.2812018,122.4209979,126.2712001,132.543801,132.2044023,127.2392008,136.2458031,139.4171994,134.1901973,142.7267978,145.0338,151.8981968,172.9838008,177.4192004,179.5987689,172.4600656,186.7954804,192.1758785,198.7089695,193.7212138,186.8068936,196.817926,196.3721951,211.2715048,194.5511255,207.2250129,201.704244,220.1011729,214.3953014,218.7143206,223.997049,230.0503914,251.7327526,278.6336627,290.7705972,287.3276199,302.5911059,324.1951195,335.567021,337.4682971,334.2430418,343.4873078,345.9121725,337.8771632,341.6238761
New Zealand,Electricity,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,Total,Total energy supply (PJ),285.8567803,318.1980393,330.0536208,364.9270983,357.8606759,381.4170906,399.1241773,396.2078241,368.9639858,376.1867475,372.8839359,398.1536687,412.1478844,439.2796589,468.8345187,470.8681731,473.4383031,496.4314676,531.4036112,536.1306927,548.895936,561.2612395,592.2346375,612.9691574,622.0250634,644.4079935,672.6994278,659.6617871,686.3098605,708.3525419,708.8428957,707.6173775,697.3631381,715.3950451,697.6773156,698.3177788,708.584746,716.8719975,721.9204786,747.6763031,746.4918657,788.1663393,797.7047447,837.8749806,847.3826633,838.1039441,838.1743745,824.3586295,859.2650948,823.6492558,857.5195215
Norway,"Coal, peat and oil shale",Total energy supply (PJ),39.32400821,41.84943573,38.11345779,42.79598747,41.02910763,41.48383179,34.85530259,36.54010859,41.54081414,42.10690718,39.2774803,42.76853463,39.44972944,48.01455316,48.93730294,43.5447171,41.42618793,41.28292819,40.07923157,36.12340058,32.84460027,32.17099857,35.58039774,41.33029765,42.8558001,42.06289973,43.09259713,44.84880063,44.46750038,44.00339779,39.53359942,34.04380027,33.02020303,38.82190203,32.48549843,29.86969883,33.69810038,35.9786001,23.4967989,31.95109947,35.42779725,34.18340074,32.45529904,35.58879646,34.36929885,31.72069986,35.49170038,34.46670475,33.54323902,34.48780622,35.17394738
Norway,"Crude, NGL and feedstocks",Total energy supply (PJ),238.489251,247.5006012,256.9823383,255.3498338,314.3051192,350.4487713,355.7796897,357.5365548,356.1628154,350.5908503,338.3048239,320.2036253,338.81679,356.4073288,350.0687857,328.5098932,420.1164995,394.2597228,454.3725998,582.6973499,570.2049728,620.5439913,635.6139969,643.8494534,590.0319117,640.2411017,647.7409333,646.385662,649.4060446,658.4717352,602.8730953,802.6782947,884.7313686,966.9482175,1040.821498,1107.451774,990.9647155,1016.912237,1030.75644,931.0996929,976.4344973,1010.801493,1059.74277,950.3761555,1060.219374,906.3435925,1079.768925,1085.930626,951.4830366,887.6624426,877.8438314
Norway,Oil products,Total energy supply (PJ),62.90139882,61.53659832,59.53980035,42.94919923,-8.142400717,-25.1306013,-2.617800887,19.65980185,8.160002024,15.41820082,2.426200358,-5.615800895,-20.24919862,-17.8665996,-11.75040074,25.29780116,-47.55060129,-68.08799829,-98.92859929,-242.4069989,-201.636401,-291.9667994,-286.1608006,-334.4588001,-255.8727986,-306.6288014,-303.9550021,-301.5533991,-283.2439994,-280.6305988,-274.0625982,-456.7882997,-467.2161991,-466.2913015,-526.3432019,-566.1328995,-578.9578006,-522.432199,-511.0924396,-383.360218,-561.5598924,-504.0712556,-477.4292362,-527.1712044,-628.1733039,-531.1420116,-619.4648813,-662.0820045,-597.173056,-518.2460731,-461.3126269
Norway,Natural gas,Total energy supply (PJ),0.0,0.0,0.0,0.5084994204,7.28009995,12.1859996,17.18639951,29.04389859,29.61360065,36.38160053,35.6093997,39.64769809,47.27879842,41.92470183,49.38120004,89.0631001,62.11709814,72.1791006,75.30569817,82.73339956,80.88210127,135.5354999,154.7352017,164.4048006,144.9242984,124.9344009,164.1933002,180.2916006,199.1601014,173.5245009,257.9769,179.6309989,217.2987007,169.2711015,170.4617981,168.436802,203.7897016,298.2086986,292.7918251,267.2960093,211.8599219,229.7387469,235.3709266,239.7779397,259.5181532,233.2023149,208.5797483,230.7215354,208.5546401,190.2035188,209.9554177
Norway,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,Renewables and waste,Total energy supply (PJ),227.6819982,242.7012011,262.3211991,275.7492003,278.387998,312.7647996,278.1572007,310.4076019,342.9177983,325.4978005,360.977401,359.0954009,408.3007972,411.1038012,402.4547977,382.8326017,410.0508042,429.5772021,464.6489957,479.3604856,437.9439357,460.4119583,473.4741965,449.5963444,485.190793,420.3894411,444.0926074,470.8878636,500.7598317,567.8255977,484.9669709,519.6212066,437.2959489,447.0219355,547.9285466,488.9056863,541.0180029,564.9094161,514.4983554,495.9719286,511.7708519,588.6846121,536.634394,554.2328333,567.0258226,590.9662883,602.8884609,591.536229,557.8250072,624.6550772,649.6622391
Norway,Electricity,Total energy supply (PJ),-10.49400067,-16.72920095,-18.69479888,-19.95840024,-20.23199924,-23.89320093,3.898798402,-12.258,-16.74359935,-1.663197926,-18.82440127,-21.82320096,-48.29760177,-29.77199986,-1.958400821,7.315202081,-1.213200662,-20.26080024,-53.46719864,-57.26519983,-9.990002063,-31.42800067,-28.01520183,-0.4752018,-23.99399814,32.31360098,13.74479967,13.08240185,-6.908400032,-68.59800077,12.85559871,-34.95959997,28.34639864,41.23799964,-43.35119902,3.074400734,-36.12600058,-49.90679835,-32.33880133,27.17640157,-11.06999968,-64.13400111,-18.02159912,-56.10600052,-52.72199848,-59.07959986,-54.5940005,-36.53703967,0.1583992044,-73.69963331,-63.30177832
Norway,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140006592,0.8068005468,0.6433981164,0.6885988092,0.5899996692,0.8133989436,0.8447999436,0.9217993824,0.904600008,0.7852008456,1.027398852,0.87640191,1.208800336,1.191199028,0.7514008092,1.106399581,1.332202079,1.471999331,1.835999723,2.123201642,1.601999471,2.562597929,1.80680098,1.570799437,4.211598416,4.766001912,5.322000578,5.151602005,5.306400562,5.00208719,5.069398374,4.5428999,5.752721815
Norway,Total,Total energy supply (PJ),557.9026598,576.8586354,598.2619924,597.39432,612.6279164,667.8596168,687.2595859,740.9299615,761.6514354,768.3321489,757.7709124,734.2762529,765.2993147,809.8117897,837.1332848,876.5633111,884.9467836,848.9501593,882.0247238,882.0492333,910.8926051,925.956251,985.8177943,965.0602973,983.9807982,954.2344466,1009.813831,1054.72813,1104.668473,1095.473034,1125.352362,1045.4176,1134.227813,1198.116258,1223.335151,1233.077462,1156.222719,1345.793156,1319.714177,1372.697516,1164.669973,1296.773792,1372.964157,1201.464526,1245.559351,1177.162899,1257.976353,1249.038142,1159.460669,1149.606043,1253.773756
Poland,"Coal, peat and oil shale",Total energy supply (PJ),2957.974125,3007.787733,3127.609591,3265.285266,3383.108768,3587.363313,3680.65488,4017.112291,4158.318305,4178.504584,3835.227408,4178.929448,4099.061252,3896.662983,4126.348042,4256.277003,4411.214628,4348.895311,4020.637577,3302.214487,3252.265938,3155.652861,3114.647756,2881.520079,2945.671946,3023.709208,2945.490578,2655.92034,2549.610216,2359.394078,2334.981517,2296.716526,2352.644244,2268.049544,2288.377262,2389.017065,2328.605125,2297.90456,2155.159202,2291.764505,2287.020404,2125.20488,2220.97404,2063.906196,2023.504221,2059.37996,2069.125277,2067.674944,1842.295477,1711.03349,1886.623929
Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),351.4559981,420.0419995,458.9340012,482.9999997,577.5420007,651.8399989,692.9580007,713.8740016,699.1740003,678.8699295,571.5635434,562.7855446,572.9603855,572.4563869,590.0123845,594.8201665,596.0706841,619.6158405,629.6437122,530.9635828,497.1381115,554.3930244,569.6390347,583.4756802,605.6247607,654.1424165,641.1727527,687.0421988,727.6967302,779.1109273,789.771617,770.8527155,753.9634197,784.3756776,790.3761156,889.414857,897.195401,937.1978173,920.2241952,1000.420151,1053.618913,1074.547642,1034.010973,1032.042985,1115.442307,1103.838256,1097.147478,1170.939509,1175.244113,1098.923715,1089.719295
Poland,Oil products,Total energy supply (PJ),-2.539599836,-20.12660074,-11.63680029,-0.6490000548,0.6206009904,-63.30320183,-42.67879894,-25.82820173,-6.534200596,18.30299813,54.39920126,30.12140088,47.88140036,64.32020067,55.71759946,68.62300015,47.56780066,42.84540009,34.43859876,15.16979798,48.38940155,11.05099998,15.7037992,29.76119791,48.90979985,82.90540168,116.4243991,87.51840117,71.32900017,23.01939903,34.62280122,57.60019826,78.93379902,107.6716007,112.1863988,79.51720029,95.23739918,89.93099862,85.55279906,63.22459884,17.03099805,-55.44179819,-103.6569996,-111.1506012,-139.0924,-23.99180007,118.1970233,73.60846993,87.38372857,111.2877859,188.8436671
Poland,Natural gas,Total energy supply (PJ),239.3730008,251.8793994,261.9530998,269.2593003,288.3455984,307.6559993,326.4327003,343.6397994,358.4285986,367.2855018,346.4343,346.289399,354.2021998,368.4654007,373.7096984,396.0620983,408.899698,406.0457993,398.5902012,374.2055998,348.9443996,324.9872997,341.3852997,343.9871991,376.5923982,395.4537019,394.2891016,398.3444989,387.8324991,416.9925019,434.4470994,423.419399,471.462301,497.4156001,512.2341004,526.763699,523.1241012,526.1084983,505.026901,536.108398,537.4340979,572.766298,575.0918979,561.2165999,576.7641016,612.6714005,646.6420742,675.0839444,679.4301108,716.2337575,763.2863473
Poland,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,Renewables and waste,Total energy supply (PJ),57.96339898,65.33179854,58.41260075,63.10920226,65.2259981,61.13199852,65.20619872,59.56360231,53.79719803,59.32539851,70.34120007,64.45979695,68.07200052,77.16380001,82.80919739,116.8883971,105.9626033,106.2537953,102.3844008,98.53099983,91.88100072,95.16720329,195.2408003,197.4518033,199.3998041,189.1066024,183.3788004,167.4868003,160.6183968,163.4765954,174.6343964,178.4619983,179.1634045,186.1522288,194.3900969,208.3913297,211.7835672,242.8326457,276.367239,320.9819515,350.7422074,378.0288139,377.6262572,381.9677888,397.4795688,397.5114429,407.5401352,547.7104646,565.7051677,574.5059301,573.5091703
Poland,Electricity,Total energy supply (PJ),-0.2628012492,-0.7488008064,-6.314401969,-9.925198772,-1.846801667,-0.3851981604,0.107998506,-1.418399917,-1.616402063,-0.8460015552,-0.1547985564,-6.065999125,-11.17440173,-16.54920204,-7.603199492,0.1331988552,6.188400223,16.113599,6.447600824,-3.747600493,-9.42480081,-14.51520017,-8.679600652,-9.64439847,-10.08359798,-11.24639794,-7.866000742,-12.50639865,-17.76599916,-22.94280152,-24.22440193,-25.4447997,-36.57959849,-33.45480125,-40.26960118,-39.54960137,-19.25279883,-2.408398085,-7.887600443,-4.874398164,-18.87120132,-10.22399813,-16.27559885,7.79760099,-1.202398718,7.196401631,8.233199849,20.50020984,38.2427085,47.76135643,3.19598122
Poland,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340012192,0.5140008756,0.5899996692,0.6599987784,0.5549980212,0.217001844,0.598000644,0.9170013096,0.6900013872,0.8960003208,1.207104682,1.192630914,0.4971992472,0.6627662532,0.4607824608,0.5298562872,0.4593212676,0.4597608816
Poland,Total,Total energy supply (PJ),3603.964121,3724.165529,3888.95809,4070.079569,4312.996164,4544.30291,4722.680979,5106.943097,5261.567499,5301.442411,4877.810854,5176.519586,5131.002836,4962.519569,5220.993723,5432.803859,5575.903814,5539.769737,5192.142095,4317.336875,4229.19405,4126.736184,4227.937085,4026.551566,4166.115106,4334.070933,4272.889631,3983.805845,3879.320847,3719.050708,3744.233037,3701.606042,3799.58757,3810.743856,3857.808382,4054.144541,4037.352798,4092.121112,3934.659734,4208.223198,4227.892416,4085.571838,4088.66657,3936.98767,3974.088027,4157.102864,4347.547962,4555.978329,4388.831162,4260.205356,4505.638151
Portugal,"Coal, peat and oil shale",Total energy supply (PJ),24.3666066,17.15390575,21.23101997,17.35945251,16.87504812,16.05232936,14.58359155,18.5071465,18.39158663,17.79621949,15.59266897,13.2367273,17.62917035,17.53330101,32.09779238,60.19564164,76.83293395,87.7276365,107.4686288,115.4340744,121.6570241,123.6121299,132.340737,139.3066763,150.7849015,143.5538667,147.747018,130.0789021,158.6247766,159.3183787,133.6446531,145.5083277,137.3492384,141.2218358,140.2187832,138.5448755,120.8713376,105.694422,119.8195841,69.40401001,92.4530432,122.8554286,110.9507192,112.2227737,136.4177843,119.1750556,135.1142492,112.8847277,52.25737673,23.78052996,8.199399812
Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),173.6608985,184.0797,179.3827007,247.7453992,241.9754989,246.5038999,248.7244991,277.8915985,354.281502,325.4886984,343.2376991,342.3535014,352.6621985,321.1249014,308.0173997,360.9195017,327.0345445,347.4041889,430.5665513,446.9340588,417.797925,475.3331399,460.3111527,564.0171295,574.5297321,529.254778,559.9333541,602.1788276,575.9709166,525.4348296,554.7388373,528.5741927,564.9909163,559.7956586,573.8567333,616.0372235,563.1734809,546.9254019,485.3980271,508.5570433,462.3374886,498.2402699,589.6694144,529.8023193,634.9440796,627.4937192,650.2886095,592.4271382,537.7571305,500.147127,461.2386168
Portugal,Oil products,Total energy supply (PJ),12.4766012,15.34100042,35.04320199,-17.63179966,12.29620036,29.17260082,9.610401654,1.720598954,-40.86619924,9.25000191,-4.287798176,40.51900048,27.42879862,56.21360128,33.57760009,6.395198836,29.33040131,12.63880202,17.91679933,2.853601463,33.02979918,32.65240103,18.21579965,-85.38099791,-22.09579932,1.545201342,3.162599863,34.20279819,68.64339824,95.43640197,82.32939849,133.1349981,46.97620164,55.38839975,60.79079944,-55.88299899,-3.132400475,-13.37639895,14.34319806,-26.67100038,-17.94240161,-105.1733999,-196.9566012,-142.3072009,-243.7472019,-240.5082014,-259.5680431,-220.0411259,-145.2380112,-146.7354955,-115.9780946
Portugal,Natural gas,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628800043,29.19059987,81.45359947,85.15169943,94.41540055,114.2720992,110.3760013,138.3084008,157.033801,152.3826011,159.4485002,173.2716014,176.5665,187.9254014,186.8840982,164.6513989,157.2506982,145.4220001,169.6032738,180.9907836,226.7321682,210.2813015,221.2077107,216.4989507,207.4761329
Portugal,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,Renewables and waste,Total energy supply (PJ),51.61199826,52.58559673,53.11899923,54.51979784,49.9849994,43.76920076,63.71960002,69.54160082,72.67680226,58.96499877,49.05540001,57.65660283,63.61860185,69.59500345,77.27879884,73.32540038,77.14079773,88.80180191,99.93160166,137.2166006,137.4673983,119.2873958,133.7647975,143.430197,138.9070043,158.7960084,156.9028044,156.2571998,140.9972014,161.0422056,171.525597,152.526401,181.5632029,163.1048033,151.3339878,182.4436786,193.1817195,186.8217358,206.2128875,235.2094794,222.651692,188.6647945,229.0362479,237.9190675,214.3939993,243.7953083,210.1944715,235.8383326,232.7166964,244.4274565,252.5161992
Portugal,Electricity,Total energy supply (PJ),0.6407981136,0.1404001512,-0.0359981064,0.1583992044,0.7199998092,6.209999924,-1.96559793,-0.7847989128,-0.7308017532,6.58079968,11.53800019,10.68839798,4.737598661,2.55960018,8.085598402,6.785998934,10.88640013,8.603999604,4.194001296,0.1331988552,0.3312010008,4.827598114,0.6300003564,3.196801832,3.290401933,3.999599798,10.43639868,0.9864017064,-3.096000436,3.351600389,0.8603999604,6.836399633,10.05840181,23.33160033,24.56640069,19.58760048,26.95679972,33.95159856,17.1936008,9.442799863,10.12680157,28.42199969,9.993598524,3.250798992,8.157598801,-18.30600007,-9.662301227,-9.565083731,12.23701575,5.242535114,17.11079846
Portugal,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340010028,0.0439990812,0.0550019916,0.0460003716,0.0550019916,0.087001704,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,Total,Total energy supply (PJ),262.7569068,269.3006072,288.7399322,302.1512449,321.8517466,341.708035,334.672486,366.8761416,403.7528941,418.0807182,415.1359533,464.4542258,466.0763721,467.0264073,459.0571936,507.6217331,521.2250734,545.176429,660.0775949,702.5715215,710.2833433,755.7126564,745.2624831,764.5697983,845.4162447,837.1494542,881.8109709,952.8947418,1022.593896,1029.735116,1037.514282,1080.852418,1051.313958,1081.150694,1107.800505,1053.112976,1060.499433,1033.288361,1019.533789,983.9017388,956.5547251,897.7154811,899.9900774,886.3647523,919.8565355,912.6406653,953.0991539,921.8252987,910.9379147,843.3611037,830.5630568
Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),336.6015751,342.1602806,333.3328859,332.4827771,331.0147803,328.408535,336.4939952,354.5803683,349.1720862,342.843671,333.5565029,339.7402725,340.3736013,361.654888,358.6915505,331.0986503,347.9209154,362.9072562,348.3709504,327.8739225,291.3683843,257.4959707,256.2802287,228.5804645,225.5730945,223.3568202,212.9512783,196.1785723,190.7083297,178.8211546,185.3085174,178.6922179,192.2157745,189.3715891,177.4024113,186.5911059,167.5446787,167.8002242,162.1124313,163.201263,155.1181181,145.5751155,144.4632689,143.3194101,137.3467682,134.923955,141.3836473,139.7947734,114.2787562,96.54722281,113.9256332
Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),235.9035587,257.9182011,284.1526187,298.9461616,323.3456806,343.5254202,358.2319781,372.1447186,373.6070213,407.4454005,377.1131188,334.5392997,337.0461002,332.8263207,334.9571005,339.5111205,345.8651003,337.4221209,333.494802,259.2778644,211.0442662,182.4181307,178.0458513,200.1812368,214.6563065,218.0142081,220.5863058,226.2404159,225.3185454,225.8582993,242.0319788,246.8413602,245.574422,249.3759568,238.0093684,242.3451892,258.1771966,253.3914288,247.4203151,237.5309344,260.4449475,234.2880317,252.3871829,228.6180452,258.7675521,250.2965169,242.6762981,235.7039447,221.4238919,241.6677984,239.6651264
Slovak Republic,Oil products,Total energy supply (PJ),-53.05739885,-61.44720176,-58.53179894,-62.1899987,-68.84639942,-72.56939828,-69.23699856,-77.02280114,-84.81819988,-93.68260169,-82.29139909,-75.74759816,-79.89260134,-81.32519869,-82.93060203,-91.64640176,-101.1291981,-96.85759867,-104.0548,-71.26340138,-45.44400031,-35.88979807,-56.47999899,-69.42460069,-73.77719797,-79.6186004,-74.64319987,-82.9177988,-94.91939916,-107.7652008,-116.6412,-102.967802,-111.7728015,-113.977001,-93.21560184,-100.7582016,-108.7743996,-97.92660176,-104.0875994,-86.00059825,-111.9751998,-96.42580143,-116.2750015,-102.855399,-122.0305997,-104.8610018,-81.60359996,-72.34579804,-66.61140185,-85.67960048,-73.76979571
Slovak Republic,Natural gas,Total energy supply (PJ),54.80550089,59.51429855,65.36160018,79.69050031,91.23300131,100.727102,114.4719017,128.267998,132.3683992,97.03169838,100.7487017,105.2009993,108.0332983,122.6124016,125.9927988,134.942402,142.5293986,140.2793997,158.5997982,213.0228014,189.4643979,208.398598,206.3753981,197.0415011,218.4335998,230.2065004,233.605801,237.3723007,240.2450987,241.8470981,258.2568002,245.6541009,237.3371986,230.2074006,246.3362981,225.1611008,213.0803992,216.3033015,185.2379992,209.6090982,194.1443988,182.7674983,190.836002,157.9401008,162.4248,163.0898983,173.1951002,170.6984988,171.0801005,171.164699,190.5434996
Slovak Republic,Nuclear,Total energy supply (PJ),0.0,0.0327282156,2.53090804,5.301820202,2.040001553,4.821816143,1.243634512,0.2072717208,23.42181749,49.341819,55.99636497,63.70909115,67.09090768,78.97091081,102.3490893,127.8109083,125.5963633,125.170909,132.6218179,131.3018161,127.5163628,120.5454538,125.3018177,137.3999992,124.7672722,122.716364,120.7963645,124.2981831,143.0945454,179.9345461,188.6841836,197.7599099,196.8950008,188.0081828,195.6184538,198.8115461,169.3150001,184.2185469,155.8769086,161.4880915,170.3300018,171.151364,173.6379087,170.8750017,167.1970905,163.14691,166.6160004,163.8406376,168.5947281,170.3280005,173.6079982
