Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Outros,490.0,490,490,490,35. UHEs com interferência após 2040
Pot. Compl.,0.0,13961,40119,66231,35. UHEs com interferência após 2040
GD,17.0,13668,27728,49887,35. UHEs com interferência após 2040
Hidro,95236.0,128567,128944,130031,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Gás Natural,11242.0,33884,42010,50860,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Carvão,3173.0,2251,340,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Nuclear,1990.0,3395,3395,3395,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Óleos Comb,5183.0,0,0,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Biomassa,11999.0,13394,13394,13395,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Eólica,6556.0,59424,115611,154736,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Solar,20.0,6353,41752,84710,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Outros,490.0,490,490,490,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Pot. Compl.,0.0,440,25547,53603,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
GD,17.0,13668,27728,49887,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Hidro,95236.0,138777,159327,161572,47. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,11242.0,16959,24360,24591,47. Frota de veículos leves integralmente elétrica em 2050
Carvão,3173.0,2251,340,0,47. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1990.0,3395,3395,3395,47. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,5183.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
Biomassa,11999.0,25095,25095,25096,47. Frota de veículos leves integralmente elétrica em 2050
Eólica,6556.0,44307,98133,149796,47. Frota de veículos leves integralmente elétrica em 2050
Solar,20.0,2170,4718,27403,47. Frota de veículos leves integralmente elétrica em 2050
Outros,490.0,490,490,490,47. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,12119,31556,62957,47. Frota de veículos leves integralmente elétrica em 2050
GD,17.0,13668,27728,49887,47. Frota de veículos leves integralmente elétrica em 2050
Hidro,95236.0,132779,135150,135224,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,11242.0,17500,25626,33003,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,3173.0,2251,340,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1990.0,3395,3395,3395,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,5183.0,0,0,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,11999.0,13394,13394,13395,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,6556.0,52747,108781,151651,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,20.0,6353,32082,75040,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,490.0,490,490,490,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,13711,39165,67316,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,17.0,13668,27728,49887,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,95236.0,137436,168839,168946,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,11242.0,19026,39159,61307,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,3173.0,2251,340,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1990.0,3395,3395,3395,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,5183.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,11999.0,25095,27519,28546,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,6556.0,34924,34726,48211,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,20.0,11170,27000,47000,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,490.0,490,490,490,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,10427,22034,42546,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,17.0,13668,27728,49887,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,95236.0,127799,130169,130243,07. Sobrecusto de 100 por cento no CAPEX de PCH
Gás Natural,11242.0,17926,26051,33713,07. Sobrecusto de 100 por cento no CAPEX de PCH
Carvão,3173.0,2251,340,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
Nuclear,1990.0,3395,3395,3395,07. Sobrecusto de 100 por cento no CAPEX de PCH
Óleos Comb,5183.0,0,0,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
Biomassa,11999.0,14508,14508,14509,07. Sobrecusto de 100 por cento no CAPEX de PCH
Eólica,6556.0,56600,114893,155993,07. Sobrecusto de 100 por cento no CAPEX de PCH
Solar,20.0,6353,33577,76535,07. Sobrecusto de 100 por cento no CAPEX de PCH
Outros,490.0,490,490,490,07. Sobrecusto de 100 por cento no CAPEX de PCH
Pot. Compl.,0.0,16763,41558,69828,07. Sobrecusto de 100 por cento no CAPEX de PCH
GD,17.0,13668,27728,49887,07. Sobrecusto de 100 por cento no CAPEX de PCH
Hidro,95236.0,131902,146788,152421,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,11242.0,13958,21358,21590,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,3173.0,2251,340,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1990.0,3395,3395,3395,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,5183.0,0,0,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,11999.0,25095,25095,25096,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,6556.0,44557,93696,148227,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,20.0,2170,4718,18618,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,490.0,490,490,490,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,7149,30161,60210,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,17.0,13668,27728,49887,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,95236.0,136837,159086,165107,64. GN Pré-Sal ao preço de US$ 6MMBtu
Gás Natural,11242.0,17915,18791,19828,64. GN Pré-Sal ao preço de US$ 6MMBtu
Carvão,3173.0,2251,340,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Nuclear,1990.0,3395,3395,3395,64. GN Pré-Sal ao preço de US$ 6MMBtu
Óleos Comb,5183.0,0,0,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Biomassa,11999.0,22989,22989,22989,64. GN Pré-Sal ao preço de US$ 6MMBtu
Eólica,6556.0,43486,104400,145051,64. GN Pré-Sal ao preço de US$ 6MMBtu
Solar,20.0,2170,4718,47676,64. GN Pré-Sal ao preço de US$ 6MMBtu
Outros,490.0,490,490,490,64. GN Pré-Sal ao preço de US$ 6MMBtu
Pot. Compl.,0.0,12502,34467,66796,64. GN Pré-Sal ao preço de US$ 6MMBtu
GD,17.0,13668,27728,49887,64. GN Pré-Sal ao preço de US$ 6MMBtu
Hidro,95236.0,137105,156364,161733,60. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,11242.0,17026,24427,24664,60. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,3173.0,2251,340,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1990.0,3395,9395,13395,60. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,5183.0,0,0,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,11999.0,25095,25095,25096,60. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,6556.0,43831,89026,123891,60. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,20.0,2170,4718,34343,60. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,490.0,490,490,490,60. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,12919,27243,57802,60. Expans╞o de 10.000 MW de Usinas Nucleares
GD,17.0,13668,27728,49887,60. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,95236.0,132818,135189,135303,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,11242.0,17500,25626,34360,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,3173.0,2251,340,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1990.0,3395,3395,3395,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,5183.0,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,11999.0,13394,13394,13009,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,6556.0,52519,116925,173764,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,20.0,6670,22500,42500,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,490.0,490,490,490,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,13644,41134,68628,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,17.0,13668,27728,49887,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,95236.0,137153,156949,162478,59. Expans╞o de 8.000 MW de Usinas Nucleares
Gás Natural,11242.0,17033,24434,24871,59. Expans╞o de 8.000 MW de Usinas Nucleares
Carvão,3173.0,2251,340,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
Nuclear,1990.0,3395,7395,11395,59. Expans╞o de 8.000 MW de Usinas Nucleares
Óleos Comb,5183.0,0,0,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
Biomassa,11999.0,25095,25095,25096,59. Expans╞o de 8.000 MW de Usinas Nucleares
Eólica,6556.0,43768,92748,126406,59. Expans╞o de 8.000 MW de Usinas Nucleares
Solar,20.0,2170,4718,34877,59. Expans╞o de 8.000 MW de Usinas Nucleares
Outros,490.0,490,490,490,59. Expans╞o de 8.000 MW de Usinas Nucleares
Pot. Compl.,0.0,12885,27724,58265,59. Expans╞o de 8.000 MW de Usinas Nucleares
GD,17.0,13668,27728,49887,59. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,95236.0,134754,137166,137166,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Gás Natural,11242.0,21484,33198,37395,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Carvão,3173.0,2251,340,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Nuclear,1990.0,3395,3395,3395,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Óleos Comb,5183.0,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Biomassa,11999.0,25095,27371,27372,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Eólica,6556.0,32832,32634,46119,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Solar,20.0,17600,127868,187063,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Outros,490.0,490,490,490,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Pot. Compl.,0.0,9189,39505,81121,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
GD,17.0,13668,27728,49887,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Hidro,95236.0,132639,135010,135084,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Gás Natural,11242.0,16878,25929,32294,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Carvão,3173.0,2251,340,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Nuclear,1990.0,7505,7505,7505,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Óleos Comb,5183.0,0,0,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Biomassa,11999.0,13833,13833,13833,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Eólica,6556.0,45887,99798,143814,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Solar,20.0,6353,31301,74259,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Outros,490.0,490,490,490,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,12170,36854,65676,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
GD,17.0,13668,27728,49887,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Hidro,95236.0,139307,157298,163065,44. Integraç╞o Elétrica com países da América do Sul
Gás Natural,11242.0,16777,24178,24615,44. Integraç╞o Elétrica com países da América do Sul
Carvão,3173.0,2251,340,0,44. Integraç╞o Elétrica com países da América do Sul
Nuclear,1990.0,3395,3395,3395,44. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,5183.0,0,0,0,44. Integraç╞o Elétrica com países da América do Sul
Biomassa,11999.0,25095,25095,25096,44. Integraç╞o Elétrica com países da América do Sul
Eólica,6556.0,43787,98772,147443,44. Integraç╞o Elétrica com países da América do Sul
Solar,20.0,2170,4718,28449,44. Integraç╞o Elétrica com países da América do Sul
Outros,490.0,490,490,490,44. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,11769,32025,62352,44. Integraç╞o Elétrica com países da América do Sul
GD,17.0,13668,27728,49887,44. Integraç╞o Elétrica com países da América do Sul
Hidro,95236.0,129710,134808,134954,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,11242.0,14532,21933,25801,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,3173.0,2251,340,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1990.0,3395,3395,3395,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,5183.0,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,11999.0,25497,27519,28546,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,6556.0,46061,100542,140942,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,20.0,2170,10074,53032,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,490.0,490,490,490,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,7775,32671,62901,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,17.0,13668,27728,49887,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,95236.0,132678,135464,135464,12. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,11242.0,17679,28280,37530,12. Frota de veículos leves integralmente elétrica em 2050
Carvão,3173.0,2251,340,0,12. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1990.0,3395,3395,3395,12. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,5183.0,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
Biomassa,11999.0,13394,13394,13009,12. Frota de veículos leves integralmente elétrica em 2050
Eólica,6556.0,54323,148255,246146,12. Frota de veículos leves integralmente elétrica em 2050
Solar,20.0,8143,25189,43014,12. Frota de veículos leves integralmente elétrica em 2050
Outros,490.0,490,490,490,12. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,12818,36197,58721,12. Frota de veículos leves integralmente elétrica em 2050
GD,17.0,13668,27728,49887,12. Frota de veículos leves integralmente elétrica em 2050
Hidro,95236.0,139442,157386,165361,37. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,11242.0,6923,1576,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,3173.0,2251,340,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1990.0,3395,3395,3395,37. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,5183.0,0,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,11999.0,26286,26286,25901,37. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,6556.0,49855,128765,175748,37. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,20.0,2170,4718,47676,37. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,490.0,490,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,11828,42891,77274,37. Matriz Elétrica com expans╞o 100 por cento renovável
GD,17.0,13668,27728,49887,37. Matriz Elétrica com expans╞o 100 por cento renovável
