Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Solar,3.0,1385,7517,7517,35. UHEs com interferência após 2040
Outros,451.0,451,451,451,35. UHEs com interferência após 2040
Pot. Compl.,0.0,10071,25095,49629,35. UHEs com interferência após 2040
GD,0.0,903,2004,3733,35. UHEs com interferência após 2040
Hidro,63958.0,95534,107591,107427,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Gás Natural,10475.0,18468,27643,35649,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Carvão,2380.0,2635,1771,1771,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Nuclear,1651.0,2983,2983,2983,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Óleos Comb,3820.0,0,0,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Biomassa,3951.0,6644,8001,8377,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Eólica,573.0,11014,19779,37497,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Solar,3.0,1385,7517,7517,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Outros,451.0,451,451,451,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Pot. Compl.,0.0,10071,25095,49629,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
GD,0.0,903,2004,3733,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Hidro,63695.0,95448,93174,94709,47. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,10651.0,19183,33889,39177,47. Frota de veículos leves integralmente elétrica em 2050
Carvão,2108.0,2635,1821,1551,47. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1651.0,2983,2983,2983,47. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,4156.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
Biomassa,4211.0,6644,7865,7648,47. Frota de veículos leves integralmente elétrica em 2050
Eólica,337.0,8006,20916,37033,47. Frota de veículos leves integralmente elétrica em 2050
Solar,3.0,1385,11431,17481,47. Frota de veículos leves integralmente elétrica em 2050
Outros,451.0,451,451,451,47. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,12450,28302,50268,47. Frota de veículos leves integralmente elétrica em 2050
GD,0.0,903,2004,3733,47. Frota de veículos leves integralmente elétrica em 2050
Hidro,63958.0,95534,107591,107427,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,10475.0,18468,27643,35649,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,2380.0,2635,1771,1771,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1651.0,2983,2983,2983,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,3820.0,0,0,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,3951.0,6644,8001,8377,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,573.0,11014,19779,37497,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,3.0,1385,7517,7517,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,451.0,451,451,451,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,10071,25095,49629,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,0.0,903,2004,3733,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,63739.0,94506,112678,112728,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,10146.0,18027,37102,58087,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,2380.0,1688,255,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1651.0,2983,2983,2983,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,3503.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4141.0,8922,9573,9705,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,1250.0,10008,10418,16250,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,2.0,2174,5340,8552,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,451.0,451,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,10427,22485,42998,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,0.0,903,2004,3733,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,63958.0,95534,107591,107427,07. Sobrecusto de 100 por cento no CAPEX de PCH
Gás Natural,10475.0,18468,27643,35649,07. Sobrecusto de 100 por cento no CAPEX de PCH
Carvão,2380.0,2635,1771,1771,07. Sobrecusto de 100 por cento no CAPEX de PCH
Nuclear,1651.0,2983,2983,2983,07. Sobrecusto de 100 por cento no CAPEX de PCH
Óleos Comb,3820.0,0,0,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
Biomassa,3951.0,6644,8001,8377,07. Sobrecusto de 100 por cento no CAPEX de PCH
Eólica,573.0,11014,19779,37497,07. Sobrecusto de 100 por cento no CAPEX de PCH
Solar,3.0,1385,7517,7517,07. Sobrecusto de 100 por cento no CAPEX de PCH
Outros,451.0,451,451,451,07. Sobrecusto de 100 por cento no CAPEX de PCH
Pot. Compl.,0.0,10071,25095,49629,07. Sobrecusto de 100 por cento no CAPEX de PCH
GD,0.0,903,2004,3733,07. Sobrecusto de 100 por cento no CAPEX de PCH
Hidro,59345.0,92408,99802,101194,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,9970.0,13224,20236,20455,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,2380.0,1688,255,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1651.0,2983,2983,2983,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,4082.0,0,0,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,8111.0,17951,17892,17818,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,1333.0,12897,28108,44468,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,4.0,434,943,3723,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,451.0,451,451,451,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,7149,30161,60210,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,0.0,903,2004,3733,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,63352.0,93371,107248,104304,64. GN Pré-Sal ao preço de US$ 6MMBtu
Gás Natural,9970.0,16974,17804,18575,64. GN Pré-Sal ao preço de US$ 6MMBtu
Carvão,2380.0,1688,255,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Nuclear,1651.0,2983,2983,2983,64. GN Pré-Sal ao preço de US$ 6MMBtu
Óleos Comb,4082.0,0,0,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Biomassa,4039.0,8206,8033,7816,64. GN Pré-Sal ao preço de US$ 6MMBtu
Eólica,1333.0,12576,28647,40843,64. GN Pré-Sal ao preço de US$ 6MMBtu
Solar,4.0,434,943,9535,64. GN Pré-Sal ao preço de US$ 6MMBtu
Outros,451.0,451,451,451,64. GN Pré-Sal ao preço de US$ 6MMBtu
Pot. Compl.,0.0,12502,34467,66796,64. GN Pré-Sal ao preço de US$ 6MMBtu
GD,0.0,903,2004,3733,64. GN Pré-Sal ao preço de US$ 6MMBtu
Hidro,63506.0,92977,105376,105830,60. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,9534.0,16131,23143,23368,60. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,2380.0,1688,255,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1651.0,2983,7964,11284,60. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,4382.0,0,0,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,4121.0,8922,8749,8532,60. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,1235.0,12679,26708,37167,60. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,3.0,434,943,6868,60. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,451.0,451,451,451,60. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,12919,27243,57802,60. Expans╞o de 10.000 MW de Usinas Nucleares
GD,0.0,903,2004,3733,60. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,64064.0,92275,91300,93134,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,10342.0,16580,23494,32555,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,2106.0,1688,255,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1651.0,2983,2983,2983,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,3389.0,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4145.0,4944,4771,4423,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,1112.0,15286,31944,45977,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,2.0,1334,4500,8500,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,451.0,451,451,451,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,13644,41134,63280,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,0.0,903,2004,3733,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,62431.0,95796,93700,91331,59. Expans╞o de 8.000 MW de Usinas Nucleares
Gás Natural,10651.0,19540,31480,38224,59. Expans╞o de 8.000 MW de Usinas Nucleares
Carvão,2380.0,2635,1821,1821,59. Expans╞o de 8.000 MW de Usinas Nucleares
Nuclear,1651.0,2983,6303,9624,59. Expans╞o de 8.000 MW de Usinas Nucleares
Óleos Comb,4244.0,0,0,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
Biomassa,4183.0,6644,7865,7478,59. Expans╞o de 8.000 MW de Usinas Nucleares
Eólica,1269.0,10631,19029,34777,59. Expans╞o de 8.000 MW de Usinas Nucleares
Solar,3.0,1385,11431,15423,59. Expans╞o de 8.000 MW de Usinas Nucleares
Outros,451.0,451,451,451,59. Expans╞o de 8.000 MW de Usinas Nucleares
Pot. Compl.,0.0,9121,28752,52174,59. Expans╞o de 8.000 MW de Usinas Nucleares
GD,0.0,903,2004,3733,59. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,64064.0,92705,86707,85082,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Gás Natural,10342.0,20356,30801,33205,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Carvão,2106.0,1688,255,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Nuclear,1651.0,2983,2983,2983,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Óleos Comb,3389.0,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Biomassa,4145.0,8914,9523,9166,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Eólica,1112.0,9380,9790,13260,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Solar,2.0,3520,20818,26034,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Outros,451.0,451,451,451,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Pot. Compl.,0.0,9189,39505,81121,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
GD,0.0,903,2004,3733,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Hidro,63958.0,95534,107591,107427,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Gás Natural,10475.0,18468,27643,35649,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Carvão,2380.0,2635,1771,1771,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Nuclear,1651.0,2983,2983,2983,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Óleos Comb,3820.0,0,0,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Biomassa,3951.0,6644,8001,8377,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Eólica,573.0,11014,19779,37497,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Solar,3.0,1385,7517,7517,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Outros,451.0,451,451,451,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,10071,25095,49629,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
GD,0.0,903,2004,3733,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Hidro,63695.0,95448,93174,94709,44. Integraç╞o Elétrica com países da América do Sul
Gás Natural,10651.0,19183,33889,39177,44. Integraç╞o Elétrica com países da América do Sul
Carvão,2108.0,2635,1821,1551,44. Integraç╞o Elétrica com países da América do Sul
Nuclear,1651.0,2983,2983,2983,44. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,4156.0,0,0,0,44. Integraç╞o Elétrica com países da América do Sul
Biomassa,4211.0,6644,7865,7648,44. Integraç╞o Elétrica com países da América do Sul
Eólica,337.0,8006,20916,37033,44. Integraç╞o Elétrica com países da América do Sul
Solar,3.0,1385,11431,17481,44. Integraç╞o Elétrica com países da América do Sul
Outros,451.0,451,451,451,44. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,12450,28302,50268,44. Integraç╞o Elétrica com países da América do Sul
GD,0.0,903,2004,3733,44. Integraç╞o Elétrica com países da América do Sul
Hidro,59977.0,90500,92707,88903,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,10342.0,13769,20781,23728,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,2106.0,1688,255,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1651.0,2983,2983,2983,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,3389.0,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,8316.0,18236,19613,20267,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,1093.0,13349,29357,41477,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,2.0,434,2014,10606,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,451.0,451,451,451,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,7775,32671,62887,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,0.0,903,2004,3733,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,63958.0,95534,107591,107427,12. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,10475.0,18468,27643,35649,12. Frota de veículos leves integralmente elétrica em 2050
Carvão,2380.0,2635,1771,1771,12. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1651.0,2983,2983,2983,12. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,3820.0,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
Biomassa,3951.0,6644,8001,8377,12. Frota de veículos leves integralmente elétrica em 2050
Eólica,573.0,11014,19779,37497,12. Frota de veículos leves integralmente elétrica em 2050
Solar,3.0,1385,7517,7517,12. Frota de veículos leves integralmente elétrica em 2050
Outros,451.0,451,451,451,12. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,10071,25095,49629,12. Frota de veículos leves integralmente elétrica em 2050
GD,0.0,903,2004,3733,12. Frota de veículos leves integralmente elétrica em 2050
Hidro,66285.0,96124,106464,102959,37. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,8536.0,6559,1494,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,1566.0,1688,255,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1813.0,3144,3144,3144,37. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,2752.0,0,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,4265.0,14470,14297,13948,37. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,1592.0,14487,31345,44442,37. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,4.0,434,943,9535,37. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,451.0,451,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,11828,42891,77274,37. Matriz Elétrica com expans╞o 100 por cento renovável
GD,0.0,903,2004,3733,37. Matriz Elétrica com expans╞o 100 por cento renovável
