Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Gás Natural,6687.0,4993,6748,11071,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Carvão,1883.0,726,246,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Nuclear,1769.0,3007,3007,3052,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Óleos Comb,1178.0,0,0,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Biomassa,4036.0,4590,4318,4096,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Eólica,2886.0,26987,52219,70075,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Solar,5.0,1722,11746,23831,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Outros,427.0,427,427,427,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Pot. Compl.,0.0,0,0,0,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
GD,1.0,3014,6338,11463,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
Hidro,48809.0,72523,83453,84116,47. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,5804.0,4415,4731,8704,47. Frota de veículos leves integralmente elétrica em 2050
Carvão,1827.0,584,285,0,47. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1724.0,2917,3007,3007,47. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,310.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
Biomassa,4036.0,8169,7905,7675,47. Frota de veículos leves integralmente elétrica em 2050
Eólica,2886.0,20088,44785,68363,47. Frota de veículos leves integralmente elétrica em 2050
Solar,5.0,545,1327,7709,47. Frota de veículos leves integralmente elétrica em 2050
Outros,427.0,427,427,427,47. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
GD,1.0,3014,6338,11463,47. Frota de veículos leves integralmente elétrica em 2050
Hidro,48825.0,70470,72769,71910,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,5788.0,4935,6899,10588,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,1827.0,622,246,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1724.0,2962,3007,3052,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,310.0,0,0,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,4036.0,4590,4292,4096,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,2886.0,23940,49253,68818,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,5.0,1722,9025,21110,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,427.0,427,427,427,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,0,0,0,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,1.0,3014,6338,11463,04. Exceto UC e TI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,48832.0,73081,90979,91036,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,5788.0,5248,19044,40512,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,1827.0,848,323,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1724.0,3007,3052,3052,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,310.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4029.0,8169,8646,8730,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,2886.0,15806,15848,22953,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,5.0,3082,7600,13291,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,427.0,427,427,427,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,1.0,3014,6338,11463,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,48825.0,68157,69541,69323,07. Sobrecusto de 100 por cento no CAPEX de PCH
Gás Natural,5788.0,5104,6661,10516,07. Sobrecusto de 100 por cento no CAPEX de PCH
Carvão,1827.0,622,246,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
Nuclear,1724.0,3007,3007,3052,07. Sobrecusto de 100 por cento no CAPEX de PCH
Óleos Comb,310.0,0,0,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
Biomassa,4036.0,4931,4633,4437,07. Sobrecusto de 100 por cento no CAPEX de PCH
Eólica,2886.0,25699,51957,70714,07. Sobrecusto de 100 por cento no CAPEX de PCH
Solar,5.0,1722,9446,21531,07. Sobrecusto de 100 por cento no CAPEX de PCH
Outros,427.0,427,427,427,07. Sobrecusto de 100 por cento no CAPEX de PCH
Pot. Compl.,0.0,0,0,0,07. Sobrecusto de 100 por cento no CAPEX de PCH
GD,1.0,3014,6338,11463,07. Sobrecusto de 100 por cento no CAPEX de PCH
Hidro,48825.0,67403,77668,79734,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,5788.0,3620,5399,8936,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,1827.0,622,246,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1724.0,2962,2962,3007,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,310.0,0,0,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,4036.0,13888,15130,15013,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,2886.0,20202,42760,67647,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,5.0,545,1327,5237,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,427.0,427,427,427,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,0,0,0,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,1.0,3014,6338,11463,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,48825.0,72762,82546,84604,64. GN Pré-Sal ao preço de US$ 6MMBtu
Gás Natural,5788.0,5067,4212,6074,64. GN Pré-Sal ao preço de US$ 6MMBtu
Carvão,1827.0,622,246,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Nuclear,1724.0,3007,3007,3007,64. GN Pré-Sal ao preço de US$ 6MMBtu
Óleos Comb,310.0,0,0,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
Biomassa,4036.0,7525,7260,7030,64. GN Pré-Sal ao preço de US$ 6MMBtu
Eólica,2886.0,19714,46894,65446,64. GN Pré-Sal ao preço de US$ 6MMBtu
Solar,5.0,545,1327,13412,64. GN Pré-Sal ao preço de US$ 6MMBtu
Outros,427.0,427,427,427,64. GN Pré-Sal ao preço de US$ 6MMBtu
Pot. Compl.,0.0,0,0,0,64. GN Pré-Sal ao preço de US$ 6MMBtu
GD,1.0,3014,6338,11463,64. GN Pré-Sal ao preço de US$ 6MMBtu
Hidro,48817.0,72590,82009,84233,60. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,5796.0,4532,5191,10076,60. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,1827.0,584,285,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1724.0,2951,8147,11389,60. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,310.0,0,0,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,4036.0,8169,7905,7675,60. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,2886.0,19871,40629,56540,60. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,5.0,545,1327,9661,60. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,427.0,427,427,427,60. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,0,0,0,60. Expans╞o de 10.000 MW de Usinas Nucleares
GD,1.0,3014,6338,11463,60. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,48825.0,70479,72493,71952,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,5788.0,4941,6677,11064,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,1827.0,622,246,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1724.0,2962,3007,3052,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,310.0,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4036.0,4590,4259,3978,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,2886.0,23836,52481,77572,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,5.0,1811,6329,11956,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,427.0,427,427,427,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,1.0,3014,6338,11463,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,48817.0,72613,82205,84596,59. Expans╞o de 8.000 MW de Usinas Nucleares
Gás Natural,5796.0,4534,5157,10054,59. Expans╞o de 8.000 MW de Usinas Nucleares
Carvão,1827.0,584,285,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
Nuclear,1724.0,2954,6287,9749,59. Expans╞o de 8.000 MW de Usinas Nucleares
Óleos Comb,310.0,0,0,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
Biomassa,4036.0,8169,7905,7675,59. Expans╞o de 8.000 MW de Usinas Nucleares
Eólica,2886.0,19842,42327,57688,59. Expans╞o de 8.000 MW de Usinas Nucleares
Solar,5.0,545,1327,9811,59. Expans╞o de 8.000 MW de Usinas Nucleares
Outros,427.0,427,427,427,59. Expans╞o de 8.000 MW de Usinas Nucleares
Pot. Compl.,0.0,0,0,0,59. Expans╞o de 8.000 MW de Usinas Nucleares
GD,1.0,3014,6338,11463,59. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,48825.0,71709,73821,73707,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Gás Natural,5788.0,5620,8528,20021,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Carvão,1827.0,999,285,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Nuclear,1724.0,3007,3007,3052,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Óleos Comb,310.0,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Biomassa,4036.0,8169,8601,8371,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Eólica,2886.0,14852,14893,21047,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Solar,5.0,4886,36358,53375,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Outros,427.0,427,427,427,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Pot. Compl.,0.0,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
GD,1.0,3014,6338,11463,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Hidro,48809.0,70235,73043,71835,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Gás Natural,5804.0,4796,6931,10330,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Carvão,1827.0,622,285,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Nuclear,1724.0,6333,6565,6797,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Óleos Comb,310.0,0,0,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Biomassa,4036.0,4725,4460,4230,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Eólica,2886.0,20810,45403,65491,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Solar,5.0,1722,8805,20891,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Outros,427.0,427,427,427,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
GD,1.0,3014,6338,11463,21. Reduç╞o de 50 por cento no CAPEX de Usina Nuclear
Hidro,48809.0,72782,82646,84633,44. Integraç╞o Elétrica com países da América do Sul
Gás Natural,5804.0,4397,5247,8967,44. Integraç╞o Elétrica com países da América do Sul
Carvão,1827.0,584,285,0,44. Integraç╞o Elétrica com países da América do Sul
Nuclear,1724.0,2917,3007,3007,44. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,310.0,0,0,0,44. Integraç╞o Elétrica com países da América do Sul
Biomassa,4036.0,8165,7905,7675,44. Integraç╞o Elétrica com países da América do Sul
Eólica,2886.0,19851,45077,67289,44. Integraç╞o Elétrica com países da América do Sul
Solar,5.0,545,1327,8003,44. Integraç╞o Elétrica com países da América do Sul
Outros,427.0,427,427,427,44. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,0,0,0,44. Integraç╞o Elétrica com países da América do Sul
GD,1.0,3014,6338,11463,44. Integraç╞o Elétrica com países da América do Sul
Hidro,48825.0,66412,72215,71763,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5788.0,3684,4914,8712,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1827.0,622,285,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1724.0,2962,3007,3007,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,310.0,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4036.0,14128,16580,17077,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2886.0,20889,45658,64095,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5.0,545,2834,14919,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,427.0,427,427,427,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,1.0,3014,6338,11463,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48825.0,70560,73084,69596,12. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,5788.0,4962,7741,11902,12. Frota de veículos leves integralmente elétrica em 2050
Carvão,1827.0,622,246,0,12. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1724.0,2962,3045,3052,12. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,310.0,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
Biomassa,4036.0,4590,4296,3978,12. Frota de veículos leves integralmente elétrica em 2050
Eólica,2886.0,24659,64752,107120,12. Frota de veículos leves integralmente elétrica em 2050
Solar,5.0,2225,7086,12101,12. Frota de veículos leves integralmente elétrica em 2050
Outros,427.0,427,427,427,12. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
GD,1.0,3014,6338,11463,12. Frota de veículos leves integralmente elétrica em 2050
Hidro,48809.0,70747,75198,77471,37. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,5804.0,2792,877,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,1827.0,584,208,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1724.0,2962,2917,2917,37. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,310.0,0,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,4036.0,8992,8675,8323,37. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,2886.0,22620,56717,77878,37. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,5.0,545,1327,13412,37. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,427.0,427,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,0,0,0,37. Matriz Elétrica com expans╞o 100 por cento renovável
GD,1.0,3014,6338,11463,37. Matriz Elétrica com expans╞o 100 por cento renovável
