Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
GD,0,904,2005,3733,53. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Hidro,63353,93372,107249,104304,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Gás Natural,9971,16975,17804,18576,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Carvão,2380,1689,255,0,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Nuclear,1652,2983,2983,2983,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Óleos Comb,4082,0,0,0,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Biomassa,4040,8207,8033,7816,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Eólica,1334,12577,28648,40843,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Solar,4,434,944,9535,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Outros,452,452,452,452,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Pot. Compl.,0,12502,34468,66796,64. GN Pré-Sal ao preço de US$ 6/MMBtu
GD,0,904,2005,3733,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Hidro,63507,92977,105376,105830,60. Expansão de 10.000 MW de Usinas Nucleares
Gás Natural,9534,16132,23144,23369,60. Expansão de 10.000 MW de Usinas Nucleares
Carvão,2380,1689,255,0,60. Expansão de 10.000 MW de Usinas Nucleares
Nuclear,1652,2983,7964,11285,60. Expansão de 10.000 MW de Usinas Nucleares
Óleos Comb,4382,0,0,0,60. Expansão de 10.000 MW de Usinas Nucleares
Biomassa,4122,8923,8750,8533,60. Expansão de 10.000 MW de Usinas Nucleares
Eólica,1235,12680,26708,37167,60. Expansão de 10.000 MW de Usinas Nucleares
Solar,4,434,944,6869,60. Expansão de 10.000 MW de Usinas Nucleares
Outros,452,452,452,452,60. Expansão de 10.000 MW de Usinas Nucleares
Pot. Compl.,0,12920,27244,57802,60. Expansão de 10.000 MW de Usinas Nucleares
GD,0,904,2005,3733,60. Expansão de 10.000 MW de Usinas Nucleares
Hidro,64064,92275,91301,93134,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,10342,16581,23495,32556,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,2107,1689,255,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1652,2983,2983,2983,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,3389,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4146,4945,4771,4423,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,1113,15286,31945,45977,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,3,1334,4500,8500,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,452,452,452,452,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0,13645,41134,63281,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,0,904,2005,3733,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,62432,95797,93700,91331,59. Expansão de 8.000 MW de Usinas Nucleares
Gás Natural,10652,19540,31481,38224,59. Expansão de 8.000 MW de Usinas Nucleares
Carvão,2380,2635,1821,1821,59. Expansão de 8.000 MW de Usinas Nucleares
Nuclear,1652,2983,6304,9624,59. Expansão de 8.000 MW de Usinas Nucleares
Óleos Comb,4244,0,0,0,59. Expansão de 8.000 MW de Usinas Nucleares
Biomassa,4184,6645,7865,7478,59. Expansão de 8.000 MW de Usinas Nucleares
Eólica,1269,10631,19030,34777,59. Expansão de 8.000 MW de Usinas Nucleares
Solar,3,1386,11431,15424,59. Expansão de 8.000 MW de Usinas Nucleares
Outros,452,452,452,452,59. Expansão de 8.000 MW de Usinas Nucleares
Pot. Compl.,0,9121,28752,52174,59. Expansão de 8.000 MW de Usinas Nucleares
GD,0,904,2005,3733,59. Expansão de 8.000 MW de Usinas Nucleares
Hidro,64064,92705,86707,85083,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Gás Natural,10342,20356,30801,33205,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Carvão,2107,1689,255,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Nuclear,1652,2983,2983,2983,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Óleos Comb,3389,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Biomassa,4146,8915,9523,9166,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Eólica,1113,9380,9790,13260,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Solar,3,3520,20818,26035,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Outros,452,452,452,452,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Pot. Compl.,0,9189,39506,81122,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
GD,0,904,2005,3733,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Hidro,63959,95535,107592,107428,21. Redução de 50% no CAPEX de Usina Nuclear
Gás Natural,10476,18469,27644,35650,21. Redução de 50% no CAPEX de Usina Nuclear
Carvão,2380,2635,1772,1772,21. Redução de 50% no CAPEX de Usina Nuclear
Nuclear,1652,2983,2983,2983,21. Redução de 50% no CAPEX de Usina Nuclear
Óleos Comb,3820,0,0,0,21. Redução de 50% no CAPEX de Usina Nuclear
Biomassa,3951,6645,8001,8377,21. Redução de 50% no CAPEX de Usina Nuclear
Eólica,574,11015,19780,37497,21. Redução de 50% no CAPEX de Usina Nuclear
Solar,4,1386,7518,7518,21. Redução de 50% no CAPEX de Usina Nuclear
Outros,452,452,452,452,21. Redução de 50% no CAPEX de Usina Nuclear
Pot. Compl.,0,10071,25095,49629,21. Redução de 50% no CAPEX de Usina Nuclear
GD,0,904,2005,3733,21. Redução de 50% no CAPEX de Usina Nuclear
Hidro,63695,95449,93174,94710,44. Integração Elétrica com países da América do Sul
Gás Natural,10652,19184,33890,39178,44. Integração Elétrica com países da América do Sul
Carvão,2108,2635,1821,1551,44. Integração Elétrica com países da América do Sul
Nuclear,1652,2983,2983,2983,44. Integração Elétrica com países da América do Sul
Óleos Comb,4156,0,0,0,44. Integração Elétrica com países da América do Sul
Biomassa,4212,6645,7865,7648,44. Integração Elétrica com países da América do Sul
Eólica,338,8006,20917,37034,44. Integração Elétrica com países da América do Sul
Solar,3,1386,11431,17482,44. Integração Elétrica com países da América do Sul
Outros,452,452,452,452,44. Integração Elétrica com países da América do Sul
Pot. Compl.,0,12450,28303,50268,44. Integração Elétrica com países da América do Sul
GD,0,904,2005,3733,44. Integração Elétrica com países da América do Sul
Hidro,59978,90501,92708,88903,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,10342,13769,20781,23728,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,2107,1689,255,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1652,2983,2983,2983,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,3389,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,8317,18237,19613,20268,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,1093,13349,29358,41478,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,3,434,2015,10607,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,452,452,452,452,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0,7776,32671,62888,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,0,904,2005,3733,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,63959,95535,107592,107428,12. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,10476,18469,27644,35650,12. Frota de veículos leves integralmente elétrica em 2050
Carvão,2380,2635,1772,1772,12. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1652,2983,2983,2983,12. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,3820,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
Biomassa,3951,6645,8001,8377,12. Frota de veículos leves integralmente elétrica em 2050
Eólica,574,11015,19780,37497,12. Frota de veículos leves integralmente elétrica em 2050
Solar,4,1386,7518,7518,12. Frota de veículos leves integralmente elétrica em 2050
Outros,452,452,452,452,12. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0,10071,25095,49629,12. Frota de veículos leves integralmente elétrica em 2050
GD,0,904,2005,3733,12. Frota de veículos leves integralmente elétrica em 2050
Hidro,66285,96125,106465,102960,37. Matriz Elétrica com expansão 100% renovável
Gás Natural,8536,6559,1494,0,37. Matriz Elétrica com expansão 100% renovável
Carvão,1566,1689,255,0,37. Matriz Elétrica com expansão 100% renovável
Nuclear,1813,3144,3144,3144,37. Matriz Elétrica com expansão 100% renovável
Óleos Comb,2752,0,0,0,37. Matriz Elétrica com expansão 100% renovável
Biomassa,4266,14470,14297,13949,37. Matriz Elétrica com expansão 100% renovável
Eólica,1593,14487,31346,44443,37. Matriz Elétrica com expansão 100% renovável
Solar,4,434,944,9535,37. Matriz Elétrica com expansão 100% renovável
Outros,452,452,0,0,37. Matriz Elétrica com expansão 100% renovável
Pot. Compl.,0,11829,42891,77275,37. Matriz Elétrica com expansão 100% renovável
GD,0,904,2005,3733,37. Matriz Elétrica com expansão 100% renovável
