Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Óleos Comb,311,0,0,0,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Biomassa,4037,7525,7261,7031,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Eólica,2887,19714,46894,65447,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Solar,5,545,1327,13413,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Outros,428,428,428,428,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Pot. Compl.,0,0,0,0,64. GN Pré-Sal ao preço de US$ 6/MMBtu
GD,2,3015,6339,11464,64. GN Pré-Sal ao preço de US$ 6/MMBtu
Hidro,48818,72590,82010,84233,60. Expansão de 10.000 MW de Usinas Nucleares
Gás Natural,5796,4533,5191,10076,60. Expansão de 10.000 MW de Usinas Nucleares
Carvão,1828,584,285,0,60. Expansão de 10.000 MW de Usinas Nucleares
Nuclear,1725,2951,8147,11390,60. Expansão de 10.000 MW de Usinas Nucleares
Óleos Comb,311,0,0,0,60. Expansão de 10.000 MW de Usinas Nucleares
Biomassa,4037,8169,7905,7675,60. Expansão de 10.000 MW de Usinas Nucleares
Eólica,2887,19871,40629,56541,60. Expansão de 10.000 MW de Usinas Nucleares
Solar,5,545,1327,9662,60. Expansão de 10.000 MW de Usinas Nucleares
Outros,428,428,428,428,60. Expansão de 10.000 MW de Usinas Nucleares
Pot. Compl.,0,0,0,0,60. Expansão de 10.000 MW de Usinas Nucleares
GD,2,3015,6339,11464,60. Expansão de 10.000 MW de Usinas Nucleares
Hidro,48826,70479,72494,71953,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,5788,4941,6677,11064,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,1828,623,247,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1725,2963,3008,3053,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,311,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4037,4591,4259,3979,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,2887,23837,52481,77572,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,5,1811,6330,11956,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,428,428,428,428,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0,0,0,0,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,2,3015,6339,11464,16. Capacidade Instalada Total de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,48818,72614,82205,84596,59. Expansão de 8.000 MW de Usinas Nucleares
Gás Natural,5796,4534,5157,10055,59. Expansão de 8.000 MW de Usinas Nucleares
Carvão,1828,584,285,0,59. Expansão de 8.000 MW de Usinas Nucleares
Nuclear,1725,2955,6288,9750,59. Expansão de 8.000 MW de Usinas Nucleares
Óleos Comb,311,0,0,0,59. Expansão de 8.000 MW de Usinas Nucleares
Biomassa,4037,8169,7905,7675,59. Expansão de 8.000 MW de Usinas Nucleares
Eólica,2887,19843,42328,57689,59. Expansão de 8.000 MW de Usinas Nucleares
Solar,5,545,1327,9812,59. Expansão de 8.000 MW de Usinas Nucleares
Outros,428,428,428,428,59. Expansão de 8.000 MW de Usinas Nucleares
Pot. Compl.,0,0,0,0,59. Expansão de 8.000 MW de Usinas Nucleares
GD,2,3015,6339,11464,59. Expansão de 8.000 MW de Usinas Nucleares
Hidro,48826,71710,73821,73707,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Gás Natural,5788,5621,8529,20021,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Carvão,1828,999,285,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Nuclear,1725,3008,3008,3053,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Óleos Comb,311,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Biomassa,4037,8169,8601,8371,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Eólica,2887,14852,14894,21048,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Solar,5,4886,36358,53376,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Outros,428,428,428,428,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Pot. Compl.,0,0,0,0,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
GD,2,3015,6339,11464,13. Capacidade Instalada Total de Eólica limitada a 50 GW no horizonte
Hidro,48809,70235,73044,71836,21. Redução de 50% no CAPEX de Usina Nuclear
Gás Natural,5804,4797,6932,10330,21. Redução de 50% no CAPEX de Usina Nuclear
Carvão,1828,623,285,0,21. Redução de 50% no CAPEX de Usina Nuclear
Nuclear,1725,6333,6565,6798,21. Redução de 50% no CAPEX de Usina Nuclear
Óleos Comb,311,0,0,0,21. Redução de 50% no CAPEX de Usina Nuclear
Biomassa,4037,4725,4461,4231,21. Redução de 50% no CAPEX de Usina Nuclear
Eólica,2887,20810,45403,65491,21. Redução de 50% no CAPEX de Usina Nuclear
Solar,5,1722,8806,20891,21. Redução de 50% no CAPEX de Usina Nuclear
Outros,428,428,428,428,21. Redução de 50% no CAPEX de Usina Nuclear
Pot. Compl.,0,0,0,0,21. Redução de 50% no CAPEX de Usina Nuclear
GD,2,3015,6339,11464,21. Redução de 50% no CAPEX de Usina Nuclear
Hidro,48809,72783,82646,84633,44. Integração Elétrica com países da América do Sul
Gás Natural,5804,4398,5247,8968,44. Integração Elétrica com países da América do Sul
Carvão,1828,584,285,0,44. Integração Elétrica com países da América do Sul
Nuclear,1725,2918,3008,3008,44. Integração Elétrica com países da América do Sul
Óleos Comb,311,0,0,0,44. Integração Elétrica com países da América do Sul
Biomassa,4037,8166,7905,7675,44. Integração Elétrica com países da América do Sul
Eólica,2887,19851,45077,67289,44. Integração Elétrica com países da América do Sul
Solar,5,545,1327,8004,44. Integração Elétrica com países da América do Sul
Outros,428,428,428,428,44. Integração Elétrica com países da América do Sul
Pot. Compl.,0,0,0,0,44. Integração Elétrica com países da América do Sul
GD,2,3015,6339,11464,44. Integração Elétrica com países da América do Sul
Hidro,48826,66412,72215,71763,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5788,3684,4914,8713,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1828,623,285,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1725,2963,3008,3008,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,311,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4037,14129,16580,17077,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2887,20889,45659,64096,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5,545,2834,14919,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,428,428,428,428,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0,0,0,0,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,2,3015,6339,11464,17. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48826,70561,73084,69596,12. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,5788,4963,7741,11902,12. Frota de veículos leves integralmente elétrica em 2050
Carvão,1828,623,247,0,12. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1725,2963,3046,3053,12. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,311,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
Biomassa,4037,4591,4297,3979,12. Frota de veículos leves integralmente elétrica em 2050
Eólica,2887,24660,64752,107121,12. Frota de veículos leves integralmente elétrica em 2050
Solar,5,2226,7087,12101,12. Frota de veículos leves integralmente elétrica em 2050
Outros,428,428,428,428,12. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0,0,0,0,12. Frota de veículos leves integralmente elétrica em 2050
GD,2,3015,6339,11464,12. Frota de veículos leves integralmente elétrica em 2050
Hidro,48809,70748,75199,77471,37. Matriz Elétrica com expansão 100% renovável
Gás Natural,5804,2792,878,0,37. Matriz Elétrica com expansão 100% renovável
Carvão,1828,584,208,0,37. Matriz Elétrica com expansão 100% renovável
Nuclear,1725,2963,2918,2918,37. Matriz Elétrica com expansão 100% renovável
Óleos Comb,311,0,0,0,37. Matriz Elétrica com expansão 100% renovável
Biomassa,4037,8992,8676,8324,37. Matriz Elétrica com expansão 100% renovável
Eólica,2887,22621,56718,77879,37. Matriz Elétrica com expansão 100% renovável
Solar,5,545,1327,13413,37. Matriz Elétrica com expansão 100% renovável
Outros,428,428,0,0,37. Matriz Elétrica com expansão 100% renovável
Pot. Compl.,0,0,0,0,37. Matriz Elétrica com expansão 100% renovável
GD,2,3015,6339,11464,37. Matriz Elétrica com expansão 100% renovável
